NOACTIVITY	0.000000	2.080000
Music	2747.760000	2748.080000
NOACTIVITY	2748.100000	2748.920000
Male	2748.920000	2753.520000
NOACTIVITY	2753.560000	2758.340000
Female	2758.340000	2759.060000
NOACTIVITY	2759.100000	2759.740000
Female	2759.740000	2761.260000
Male	2761.260000	2762.120000
NOACTIVITY	2762.160000	2766.700000
Music	2766.700000	2768.460000
NOACTIVITY	2768.480000	2769.680000
Male	2769.680000	2774.000000
Female	2774.000000	2778.520000
NOACTIVITY	2778.560000	2779.720000
Female	2779.720000	2782.300000
NOACTIVITY	2782.340000	2783.240000
Female	2783.240000	2787.960000
NOACTIVITY	2788.000000	2790.020000
Male	2790.020000	2790.240000
NOACTIVITY	2790.280000	2790.720000
Female	2790.720000	2801.360000
NOACTIVITY	2801.400000	2802.720000
Female	2802.720000	2807.960000
NOACTIVITY	2808.000000	2808.420000
Female	2808.420000	2811.440000
NOACTIVITY	2811.480000	2812.420000
Female	2812.420000	2823.140000
NOACTIVITY	2823.180000	2823.700000
Female	2823.700000	2824.340000
NOACTIVITY	2824.380000	2824.780000
Female	2824.780000	2827.620000
NOACTIVITY	2827.660000	2828.060000
Female	2828.060000	2828.880000
NOACTIVITY	2828.920000	2829.460000
Female	2829.460000	2832.780000
NOACTIVITY	2832.820000	2833.840000
Female	2833.840000	2835.260000
NOACTIVITY	2835.300000	2836.500000
Female	2836.500000	2838.400000
NOACTIVITY	2838.440000	2842.980000
Female	2842.980000	2850.320000
Music	2850.340000	2859.000000
NOACTIVITY	2859.020000	2860.280000
Music	2860.280000	2966.000000
Female	2966.000000	2968.960000
Music	2968.980000	2972.660000
NOACTIVITY	2972.680000	2974.300000
Male	2974.300000	2977.280000
NOACTIVITY	2977.320000	2977.880000
Female	2977.880000	2979.500000
Music	2979.520000	3070.680000
Male	3070.680000	3073.560000
NOACTIVITY	3073.600000	3078.560000
Male	3078.560000	3083.300000
NOACTIVITY	3083.340000	3083.880000
Music	3083.880000	3086.720000
NOACTIVITY	3086.740000	3087.480000
Music	3087.480000	3121.500000
NOACTIVITY	3121.520000	3131.840000
Male	3131.840000	3139.140000
Female	3139.140000	3140.380000
NOACTIVITY	3140.420000	3140.840000
Male	3140.840000	3141.360000
NOACTIVITY	3141.400000	3141.780000
Male	3141.780000	3143.020000
NOACTIVITY	3143.060000	3143.640000
Male	3143.640000	3145.660000
NOACTIVITY	3145.700000	3146.980000
Male	3146.980000	3149.000000
Female	3149.000000	3152.800000
NOACTIVITY	3152.840000	3154.380000
Male	3154.380000	3158.720000
Female	3158.720000	3166.120000
Male	3166.120000	3171.700000
NOACTIVITY	3171.740000	3172.420000
Female	3172.420000	3173.040000
NOACTIVITY	3173.080000	3174.200000
Female	3174.200000	3175.800000
Male	3175.800000	3177.260000
NOACTIVITY	3177.300000	3178.100000
Male	3178.100000	3178.860000
NOACTIVITY	3178.900000	3179.720000
Male	3179.720000	3182.560000
NOACTIVITY	3182.600000	3183.820000
Male	3183.820000	3185.080000
NOACTIVITY	3185.120000	3187.280000
Female	3187.280000	3187.900000
NOACTIVITY	3187.940000	3188.700000
Female	3188.700000	3192.800000
NOACTIVITY	3192.840000	3193.860000
Female	3193.860000	3195.240000
NOACTIVITY	3195.280000	3195.880000
Male	3195.880000	3196.520000
NOACTIVITY	3196.560000	3197.260000
Music	3197.260000	3225.660000
Male	3225.660000	3230.560000
Female	3230.560000	3231.600000
NOACTIVITY	3231.640000	3233.220000
Male	3233.220000	3236.020000
NOACTIVITY	3236.060000	3237.640000
Music	3237.640000	3268.220000
NOACTIVITY	3268.240000	3268.700000
Female	3268.700000	3272.620000
Music	3272.640000	3350.360000
NOACTIVITY	3350.380000	3352.420000
Music	3352.420000	3353.200000
NOACTIVITY	3353.220000	3358.380000
Male	3358.380000	3359.520000
NOACTIVITY	3359.560000	3361.600000
Female	3361.600000	3363.640000
NOACTIVITY	3363.680000	3364.220000
Female	3364.220000	3366.120000
NOACTIVITY	3366.160000	3367.540000
Male	3367.540000	3372.520000
Female	3372.520000	3374.700000
NOACTIVITY	3374.740000	3375.440000
Male	3375.440000	3375.800000
NOACTIVITY	3375.840000	3376.500000
Male	3376.500000	3380.280000
NOACTIVITY	3380.320000	3380.920000
Male	3380.920000	3384.320000
NOACTIVITY	3384.360000	3388.660000
Female	3388.660000	3390.780000
NOACTIVITY	3390.820000	3391.800000
Female	3391.800000	3393.280000
NOACTIVITY	3393.320000	3393.940000
Female	3393.940000	3395.880000
NOACTIVITY	3395.920000	3396.520000
Male	3396.520000	3397.780000
NOACTIVITY	3397.820000	3398.700000
Male	3398.700000	3402.060000
NOACTIVITY	3402.100000	3402.880000
Male	3402.880000	3407.380000
Female	3407.380000	3409.640000
NOACTIVITY	3409.680000	3410.320000
Music	3410.320000	3419.440000
Male	3419.440000	3427.040000
NOACTIVITY	3427.080000	3427.820000
Female	3427.820000	3429.760000
Music	3429.780000	3437.360000
NOACTIVITY	3437.380000	3441.480000
Music	3441.480000	3444.180000
NOACTIVITY	3444.200000	3448.040000
Music	3448.040000	3491.920000
Male	3491.920000	3501.680000
Music	3501.700000	3589.980000
Female	3589.980000	3591.260000
Music	3591.280000	3595.860000
NOACTIVITY	3595.880000	3596.400000
Music	3596.400000	3606.000000
NOACTIVITY	3606.020000	3607.780000
Music	3607.780000	3609.420000
NOACTIVITY	3609.440000	3615.160000
Music	3615.160000	3617.040000
NOACTIVITY	3617.060000	3620.360000
Music	3620.360000	3629.940000
NOACTIVITY	3629.960000	3632.080000
Music	3632.080000	3641.580000
NOACTIVITY	3641.600000	3642.060000
Music	3642.060000	3676.740000
NOACTIVITY	3676.760000	3677.680000
Male	3677.680000	3682.200000
Music	3682.220000	3755.040000
Male	3755.040000	3762.660000
Music	3762.680000	3804.820000
Female	3804.820000	3808.500000
Male	3808.500000	3814.060000
Music	3814.080000	3836.060000
Male	3836.060000	3839.020000
Music	3839.040000	3959.740000
Male	3959.740000	3962.020000
Music	3962.040000	3984.660000
NOACTIVITY	3984.680000	3985.880000
Music	3985.880000	3986.900000
NOACTIVITY	3986.920000	3990.080000
Female	3990.080000	3992.220000
Music	3992.240000	4017.460000
Male	4017.460000	4022.520000
NOACTIVITY	4022.560000	4023.780000
Male	4023.780000	4025.680000
Music	4025.700000	4074.720000
NOACTIVITY	4074.740000	4075.240000
Music	4075.240000	4116.500000
Male	4116.500000	4126.840000
Female	4126.840000	4128.560000
Music	4128.580000	4146.020000
Male	4146.020000	4150.180000
Music	4150.200000	4185.800000
Female	4185.800000	4189.560000
NOACTIVITY	4189.600000	4190.080000
Music	4190.080000	4224.960000
Male	4224.960000	4229.420000
Music	4229.440000	4242.060000
Male	4242.060000	4244.720000
Music	4244.740000	4252.080000
NOACTIVITY	4252.100000	4252.740000
Female	4252.740000	4253.080000
NOACTIVITY	4253.120000	4255.600000
Music	4255.600000	4292.860000
Male	4292.860000	4298.560000
Music	4298.580000	4319.780000
Female	4319.780000	4323.140000
Male	4323.140000	4324.180000
Female	4324.180000	4327.360000
Male	4327.360000	4329.020000
Music	4329.040000	4336.120000
Male	4336.120000	4342.440000
Music	4342.460000	4357.260000
NOACTIVITY	4357.280000	4358.000000
Male	4358.000000	4358.980000
NOACTIVITY	4359.020000	4359.800000
Music	4359.800000	4389.480000
Female	4389.480000	4390.980000
Male	4390.980000	4394.360000
NOACTIVITY	4394.400000	4394.880000
Male	4394.880000	4395.140000
NOACTIVITY	4395.180000	4395.760000
Male	4395.760000	4403.780000
NOACTIVITY	4403.820000	4404.600000
Male	4404.600000	4411.560000
NOACTIVITY	4411.600000	4413.620000
Male	4413.620000	4418.520000
NOACTIVITY	4418.560000	4419.080000
Music	4419.080000	4428.020000
NOACTIVITY	4428.040000	4429.040000
Music	4429.040000	4479.820000
Female	4479.820000	4481.320000
Male	4481.320000	4483.020000
Music	4483.040000	4490.880000
Male	4490.880000	4495.880000
Music	4495.900000	4515.580000
Male	4515.580000	4519.720000
Music	4519.740000	4524.760000
Male	4524.760000	4527.940000
Music	4527.960000	4566.140000
Male	4566.140000	4571.180000
Music	4571.200000	4590.600000
NOACTIVITY	4590.620000	4591.500000
Male	4591.500000	4593.540000
NOACTIVITY	4593.580000	4594.220000
Male	4594.220000	4595.460000
NOACTIVITY	4595.500000	4595.900000
Female	4595.900000	4600.000000
NOACTIVITY	4600.040000	4600.680000
Male	4600.680000	4601.520000
NOACTIVITY	4601.560000	4602.340000
Male	4602.340000	4607.300000
Music	4607.320000	4678.780000
Male	4678.780000	4682.180000
NOACTIVITY	4682.220000	4682.800000
Male	4682.800000	4685.260000
NOACTIVITY	4685.300000	4686.500000
Female	4686.500000	4686.900000
NOACTIVITY	4686.940000	4687.800000
Music	4687.800000	4688.580000
NOACTIVITY	4688.600000	4689.940000
Male	4689.940000	4691.120000
NOACTIVITY	4691.160000	4691.600000
Male	4691.600000	4693.940000
NOACTIVITY	4693.980000	4694.480000
Male	4694.480000	4695.560000
NOACTIVITY	4695.600000	4696.120000
Music	4696.120000	4699.300000
NOACTIVITY	4699.320000	4699.980000
Male	4699.980000	4700.600000
NOACTIVITY	4700.640000	4701.400000
Music	4701.400000	4739.880000
Male	4739.880000	4742.440000
Music	4742.460000	4991.420000
Male	4991.420000	4997.780000
Music	4997.800000	5025.340000
NOACTIVITY	5025.360000	5025.760000
Male	5025.760000	5028.720000
Music	5028.740000	5072.400000
Male	5072.400000	5076.940000
Music	5076.960000	5238.440000
NOACTIVITY	5238.460000	5238.860000
Music	5238.860000	5299.520000
Male	5299.520000	5301.340000
NOACTIVITY	5301.380000	5302.460000
Music	5302.460000	5311.760000
NOACTIVITY	5311.780000	5312.820000
Male	5312.820000	5313.320000
NOACTIVITY	5313.360000	5314.460000
Male	5314.460000	5315.900000
NOACTIVITY	5315.940000	5316.360000
Music	5316.360000	5316.700000
NOACTIVITY	5316.720000	5318.920000
Music	5318.920000	5319.360000
NOACTIVITY	5319.380000	5320.500000
Music	5320.500000	5323.980000
NOACTIVITY	5324.000000	5324.500000
Music	5324.500000	5327.140000
NOACTIVITY	5327.160000	5327.760000
Male	5327.760000	5328.060000
NOACTIVITY	5328.100000	5329.860000
Music	5329.860000	5330.480000
NOACTIVITY	5330.500000	5331.720000
Music	5331.720000	5366.260000
NOACTIVITY	5366.280000	5368.740000
Music	5368.740000	5382.880000
NOACTIVITY	5382.900000	5383.780000
Music	5383.780000	5394.440000
NOACTIVITY	5394.460000	5395.960000
Music	5395.960000	5396.600000
NOACTIVITY	5396.620000	5397.400000
Music	5397.400000	5400.100000
NOACTIVITY	5400.120000	5401.260000
Music	5401.260000	5401.580000
NOACTIVITY	5401.600000	5402.380000
Music	5402.380000	5403.100000
NOACTIVITY	5403.120000	5404.020000
Music	5404.020000	5411.180000
NOACTIVITY	5411.200000	5412.660000
Music	5412.660000	5421.160000
NOACTIVITY	5421.180000	5422.680000
Female	5422.680000	5423.140000
NOACTIVITY	5423.180000	5423.840000
Music	5423.840000	5425.900000
NOACTIVITY	5425.920000	5426.380000
Music	5426.380000	5426.640000
NOACTIVITY	5426.660000	5427.100000
Music	5427.100000	5431.580000
NOACTIVITY	5431.600000	5433.280000
Music	5433.280000	5436.260000
NOACTIVITY	5436.280000	5438.360000
Music	5438.360000	5443.720000
NOACTIVITY	5443.740000	5444.360000
Music	5444.360000	5449.900000
NOACTIVITY	5449.920000	5450.400000
Music	5450.400000	5452.860000
NOACTIVITY	5452.880000	5455.100000
Music	5455.100000	5455.580000
NOACTIVITY	5455.600000	5456.440000
Music	5456.440000	5587.060000
NOACTIVITY	5587.080000	5590.280000
Music	5590.280000	5590.820000
NOACTIVITY	5590.840000	5593.220000
Female	5593.220000	5596.660000
NOACTIVITY	5596.700000	5597.420000
Female	5597.420000	5597.720000
NOACTIVITY	5597.760000	5598.980000
Female	5598.980000	5602.820000
NOACTIVITY	5602.860000	5607.820000
Female	5607.820000	5608.500000
NOACTIVITY	5608.540000	5609.620000
Female	5609.620000	5610.100000
NOACTIVITY	5610.140000	5611.160000
Female	5611.160000	5611.540000
NOACTIVITY	5611.580000	5613.340000
Female	5613.340000	5613.740000
NOACTIVITY	5613.780000	5614.660000
Male	5614.660000	5615.160000
NOACTIVITY	5615.200000	5620.540000
Female	5620.540000	5621.120000
NOACTIVITY	5621.160000	5625.040000
Female	5625.040000	5625.440000
NOACTIVITY	5625.480000	5628.700000
Male	5628.700000	5628.940000
NOACTIVITY	5628.980000	5642.020000
Female	5642.020000	5642.500000
NOACTIVITY	5642.540000	5643.220000
Female	5643.220000	5643.500000
NOACTIVITY	5643.540000	5645.720000
Male	5645.720000	5646.360000
NOACTIVITY	5646.400000	5647.660000
Male	5647.660000	5648.060000
NOACTIVITY	5648.100000	5670.840000
Male	5670.840000	5671.260000
NOACTIVITY	5671.300000	5679.700000
Male	5679.700000	5680.280000
NOACTIVITY	5680.320000	5683.840000
Female	5683.840000	5684.400000
NOACTIVITY	5684.440000	5686.340000
Female	5686.340000	5687.400000
NOACTIVITY	5687.440000	5687.900000
Female	5687.900000	5688.440000
NOACTIVITY	5688.480000	5691.300000
Male	5691.300000	5693.420000
NOACTIVITY	5693.460000	5694.740000
Female	5694.740000	5695.640000
Male	5695.640000	5696.100000
NOACTIVITY	5696.140000	5697.040000
Male	5697.040000	5699.560000
NOACTIVITY	5699.600000	5700.080000
Female	5700.080000	5700.620000
NOACTIVITY	5700.660000	5702.680000
Male	5702.680000	5703.980000
NOACTIVITY	5704.020000	5705.040000
Female	5705.040000	5705.920000
NOACTIVITY	5705.960000	5708.660000
Female	5708.660000	5710.060000
NOACTIVITY	5710.100000	5721.520000
Music	5721.520000	5721.980000
NOACTIVITY	5722.000000	5723.720000
Music	5723.720000	5724.760000
NOACTIVITY	5724.780000	5726.220000
Male	5726.220000	5727.480000
NOACTIVITY	5727.520000	5728.560000
Music	5728.560000	5728.960000
NOACTIVITY	5728.980000	5730.860000
Music	5730.860000	5732.380000
NOACTIVITY	5732.400000	5734.300000
Music	5734.300000	5735.100000
NOACTIVITY	5735.120000	5735.940000
Music	5735.940000	5737.940000
NOACTIVITY	5737.960000	5742.680000
Music	5742.680000	5743.900000
NOACTIVITY	5743.920000	5747.000000
Music	5747.000000	5751.080000
NOACTIVITY	5751.100000	5752.680000
Music	5752.680000	5754.540000
Female	5754.540000	5758.500000
Music	5758.520000	5788.240000
NOACTIVITY	5788.260000	5788.860000
Music	5788.860000	5855.460000
NOACTIVITY	5855.480000	5858.280000
Music	5858.280000	6251.360000
NOACTIVITY	6251.380000	6251.900000
Music	6251.900000	6383.600000
NOACTIVITY	6383.620000	6393.380000
Music	6393.380000	6394.380000
